customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3896-RCYYE,Female,0,No,No,116.05165846079717,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.41,3579.15,0
6729-GDNGC,Female,1,No,No,69.05165846079717,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,92.80499999999999,1614.2,1
9945-PSVIP,Female,0,Yes,Yes,74.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.505,383.65,0
4137-JOPHL,Female,0,No,No,99.05165846079717,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),103.155,4304.5,0
2720-FVBQP,Female,0,Yes,Yes,55.051658460797164,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),56.2925,273.25,0
7854-EKTJL,Female,0,No,Yes,51.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.54,35.85,0
1133-KXCGE,Female,0,No,No,67.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.115,407.05,0
6048-QBXKL,Female,1,No,No,51.051658460797164,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),65.03249999999998,118.25,0
6338-AVWCY,Male,0,No,No,52.051658460797164,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,46.17249999999999,130.75,1
0013-MHZWF,Female,0,No,Yes,58.051658460797164,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.81,571.45,0
9804-ICWBG,Male,0,No,No,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.385,69.9,1
2368-GAKKQ,Female,0,No,No,119.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,130.6975,7939.25,0
4829-AUOAX,Female,0,No,No,95.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),110.45749999999998,4399.5,0
7876-BEUTG,Female,0,No,No,64.05165846079717,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.11999999999999,720.1,1
6349-JDHQP,Female,0,No,No,102.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.8275,1049.6,0
3063-QFSZL,Female,0,No,No,50.051658460797164,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.709999999999994,55.4,1
9142-XMYJH,Female,0,No,No,78.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.2525,601.6,0
2609-IAICY,Female,0,No,No,50.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.7225,77.15,0
8626-PTQGE,Male,0,No,No,118.05165846079717,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,69.05749999999999,4176.7,0
0230-UBYPQ,Male,1,Yes,No,112.05165846079717,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,41.515,2298.9,1
6814-ZPWFQ,Male,1,No,No,100.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,28.749999999999996,1260.7,0
5921-NGYRH,Male,0,Yes,No,113.05165846079717,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.5825,4764.0,0
7803-XOCCZ,Female,0,Yes,Yes,101.05165846079717,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.65749999999998,4326.8,0
1459-QNFQT,Male,0,Yes,Yes,119.05165846079717,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),68.425,4144.8,0
3948-FVVRP,Male,0,Yes,Yes,58.051658460797164,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.01999999999999,452.8,0
0923-PNFUB,Female,0,No,No,52.051658460797164,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,96.31249999999999,247.25,1
4654-ULTTN,Male,0,Yes,No,119.05165846079717,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,86.02,5315.8,0
5628-FCGYG,Male,0,No,No,70.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,96.71499999999999,1737.45,0
0506-LVNGN,Female,1,No,No,54.051658460797164,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.8825,349.65,1
4329-YPDDQ,Male,0,No,No,69.05165846079717,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),124.42999999999999,2203.7,0
9866-OCCKE,Female,1,Yes,No,121.05165846079717,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),126.21249999999999,8075.35,0
0794-YVSGE,Male,0,Yes,Yes,121.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),23.345,1401.15,1
4342-HENTK,Female,1,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.2475,142.35,1
5934-TSSAU,Female,0,Yes,Yes,72.05165846079717,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.59499999999998,1702.9,0
9986-BONCE,Female,0,No,No,53.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.092499999999998,85.5,1
5301-GAUUY,Male,0,No,No,81.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),92.40249999999999,2596.15,1
0725-CXOTM,Female,0,No,No,85.05165846079717,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.0975,3348.1,0
2843-CQMEG,Male,0,No,No,73.05165846079717,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),57.155,1218.25,0
5600-PDUJF,Male,0,No,No,55.051658460797164,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),56.925,312.7,0
4500-HKANN,Male,0,Yes,Yes,72.05165846079717,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,68.655,1414.2,0
1862-QRWPE,Female,0,Yes,Yes,97.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.747499999999995,1057.0,0
2155-AMQRX,Female,0,No,No,77.05165846079717,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,63.13499999999999,1505.15,0
0823-HSCDJ,Male,1,No,No,101.05165846079717,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,56.522499999999994,2550.9,1
4090-KPJIP,Female,0,No,No,52.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.1925,212.4,0
2737-YNGYW,Female,0,No,No,51.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),92.6325,184.1,0
5619-XZZKR,Male,0,No,No,53.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.9425,68.2,0
6047-YHPVI,Male,0,No,No,54.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.155,316.9,1
8375-DKEBR,Female,1,No,No,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.03999999999999,69.6,1
7729-XBTWX,Male,0,Yes,Yes,115.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.7125,1344.5,0
4983-CLMLV,Female,0,Yes,No,101.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.10499999999999,5138.1,0
9227-LUNBG,Female,0,No,No,50.051658460797164,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),28.29,24.6,0
2758-RNWXS,Male,0,No,No,84.05165846079717,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,102.58,3251.3,0
7055-HNEOJ,Male,0,Yes,No,52.051658460797164,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),64.16999999999999,154.55,0
7134-MJPDY,Female,1,No,No,115.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.27749999999999,6976.75,0
4560-WQAQW,Female,0,No,No,108.05165846079717,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,79.005,4070.95,0
8532-UEFWH,Male,0,Yes,Yes,101.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),29.612499999999997,1345.85,0
8541-QVFKM,Female,0,No,No,57.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.52499999999999,632.2,0
7129-ACFOG,Female,0,No,No,54.051658460797164,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.86999999999999,283.95,0
2495-INZWQ,Male,0,No,No,53.051658460797164,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,51.232499999999995,174.3,1
0263-FJTQO,Male,0,Yes,Yes,99.05165846079717,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,81.07499999999999,3486.65,0
0181-RITDD,Male,0,Yes,Yes,111.05165846079717,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,124.3725,6825.65,0
8241-JUIQO,Female,0,No,No,110.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.367499999999996,1336.35,0
0913-XWSCN,Male,0,Yes,Yes,104.05165846079717,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,98.32499999999999,4713.4,0
2159-TURXX,Male,0,No,No,54.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.057499999999997,95.55,1
6461-PPAXN,Female,0,Yes,Yes,84.05165846079717,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),63.192499999999995,1916.0,0
1452-KIOVK,Male,0,No,Yes,71.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,102.46499999999999,1949.4,0
1139-WUOAH,Male,0,No,No,106.05165846079717,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),61.3525,3090.05,0
3207-OYBWH,Male,1,Yes,No,106.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.5375,5427.05,0
8347-GDTMP,Female,0,Yes,No,113.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.367499999999996,1225.65,0
9909-DFRJA,Female,0,No,No,75.05165846079717,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),110.22749999999999,2475.35,0
6383-ZTSIW,Female,1,Yes,No,88.05165846079717,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),113.96499999999999,3877.95,1
5438-QMDDL,Female,0,Yes,No,68.05165846079717,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.77,1130.85,0
8914-RBTSB,Male,0,Yes,No,80.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,107.86999999999999,3019.5,1
6164-HXUGH,Female,0,Yes,Yes,55.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.8275,119.3,0
6900-RBKER,Male,0,No,No,101.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,102.86749999999999,4577.75,0
1492-QGCLU,Male,0,Yes,Yes,102.05165846079717,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),98.55499999999999,4616.1,0
6664-FPDAC,Female,1,No,No,105.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),128.7425,6418.9,1
1088-AUUZZ,Male,0,Yes,Yes,105.05165846079717,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),87.22749999999999,4261.2,1
6651-AZVTJ,Male,0,Yes,Yes,98.05165846079717,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.76999999999998,4872.45,1
8219-VYBVI,Male,0,No,Yes,88.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),28.749999999999996,1004.35,1
0310-MVLET,Female,0,Yes,Yes,110.05165846079717,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.0225,6010.05,0
7233-IOQNP,Female,0,Yes,No,92.05165846079717,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),39.099999999999994,1505.35,1
7311-MQJCH,Female,0,No,No,54.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,22.482499999999998,99.6,0
9256-JTBNZ,Female,0,No,No,60.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.345,246.3,0
8713-IGZSO,Male,0,No,No,51.051658460797164,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,28.5775,62.0,0
6821-BUXUX,Female,0,No,No,62.051658460797164,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.1475,1244.5,1
9114-DPSIA,Male,0,Yes,Yes,121.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),93.14999999999999,5750.0,0
4501-UYKBC,Female,1,No,No,95.05165846079717,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.46499999999999,3255.35,0
2798-NYLMZ,Male,0,Yes,No,120.05165846079717,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),124.83249999999998,7616.0,0
6711-VTNRE,Female,0,No,No,85.05165846079717,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.68249999999999,3078.1,0
5966-EMAZU,Male,0,Yes,No,113.05165846079717,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,124.77499999999999,6880.85,0
3627-FHKBK,Female,0,No,No,50.051658460797164,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,86.59499999999998,75.3,1
7861-UVUFT,Female,0,Yes,No,64.05165846079717,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,96.945,1308.4,1
9824-QCJPK,Male,0,Yes,No,85.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.0,666.75,0
7816-VGHTO,Female,0,Yes,Yes,55.051658460797164,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,46.63249999999999,217.5,0
3794-NFNCH,Male,0,Yes,No,79.05165846079717,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.49999999999999,1474.9,0
3877-JRJIP,Male,0,No,No,50.051658460797164,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,68.8275,59.85,1
5228-EXCET,Male,0,No,No,62.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.97749999999999,1008.7,1
6248-BSHKG,Male,0,Yes,Yes,110.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,23.459999999999997,1226.45,0
8915-NNTRC,Male,0,Yes,Yes,121.05165846079717,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),123.85499999999999,7919.8,0
3470-OBUET,Female,0,Yes,Yes,116.05165846079717,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,85.1,4868.4,1
3229-USWAR,Female,0,No,No,83.05165846079717,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,91.9425,2727.3,0
1927-QEWMY,Female,0,Yes,No,121.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.575,1502.25,0
6374-AFWOX,Male,0,Yes,No,95.05165846079717,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),75.4975,3047.15,0
7912-SYRQT,Female,0,No,No,56.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,86.36499999999998,552.95,1
2070-FNEXE,Female,1,No,No,56.051658460797164,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,87.91749999999999,503.6,1
5803-NQJZO,Male,0,Yes,No,121.05165846079717,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,77.96999999999998,4804.65,0
5651-YLPRD,Female,0,Yes,Yes,81.05165846079717,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.01499999999999,2723.75,0
1271-UODNO,Male,0,No,No,88.05165846079717,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),61.927499999999995,2200.7,0
5014-WUQMG,Male,0,Yes,Yes,96.05165846079717,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),110.51499999999999,4391.45,0
5889-JTMUL,Female,1,Yes,No,99.05165846079717,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),109.30749999999999,4888.7,1
0788-DXBFY,Male,0,Yes,Yes,107.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.482499999999998,1108.8,0
2669-QVCRG,Female,0,No,No,90.05165846079717,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,93.49499999999999,3190.65,1
6630-UJZMY,Female,1,Yes,No,53.051658460797164,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),95.7375,308.05,0
5061-PBXFW,Female,0,Yes,Yes,81.05165846079717,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),70.61,1864.65,1
2700-LUEVA,Male,0,No,No,50.051658460797164,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.862499999999997,20.75,0
3865-ZFZIB,Male,0,No,No,68.05165846079717,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.597499999999997,358.15,0
0471-ARVMX,Female,1,Yes,No,111.05165846079717,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,120.57749999999999,6312.9,0
8985-OOPOS,Female,0,No,No,50.051658460797164,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,85.21499999999999,74.1,0
0719-SYFRB,Female,0,No,No,61.051658460797164,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),70.8975,713.75,1
0447-BEMNG,Female,0,Yes,No,97.05165846079717,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,52.09499999999999,2145.0,1
5630-AHZIL,Female,0,No,Yes,52.051658460797164,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,74.175,177.4,0
2190-BCXEC,Female,0,Yes,No,89.05165846079717,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),90.67749999999998,3126.85,0
1559-DTODC,Male,0,No,No,68.05165846079717,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,28.922499999999996,468.35,0
3244-DCJWY,Female,0,No,No,50.051658460797164,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,80.7875,70.25,0
3967-VQOGC,Female,0,Yes,Yes,116.05165846079717,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.634999999999994,1680.25,0
0265-PSUAE,Female,0,Yes,Yes,65.05165846079717,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),115.80499999999999,1522.7,0
